Distance [m];Tid [s];Latitude;Longitude;IRI(1);IRI(17); HÃ¸jde [m]; Geoide hÃ¸jde [m]; DOP; Satellitter; Fixtype; GPStid; Metode; Vcar [rad]
1540.000000000; 73.246000000; 56.133049556; 8.871278337; 0.596344629; 0.745119652; 41.500000000; 42.200000763; 0.600000024; 17; 2; 112421.000000000; 0; -0.342662305
1550.000000000; 73.649310000; 56.133134952; 8.871224776; 0.958432908; 1.199674459; 41.299999237; 42.200000763; 0.600000024; 16; 2; 112422.000000000; 0; -0.328886092
1560.000000000; 74.052390000; 56.133220916; 8.871172945; 0.847418174; 1.012236045; 41.299999237; 42.200000763; 0.600000024; 16; 2; 112422.000000000; 0; -0.319696277
1570.000000000; 74.455390000; 56.133307045; 8.871122240; 0.831703970; 0.963804234; 41.299999237; 42.200000763; 0.600000024; 16; 2; 112423.000000000; 0; -0.315776348
1580.000000000; 74.858280000; 56.133392872; 8.871072619; 0.633450898; 1.107577772; 41.299999237; 42.200000763; 0.600000024; 16; 2; 112423.000000000; 0; -0.307760090
1590.000000000; 75.261140000; 56.133478895; 8.871024097; 0.639903306; 0.861119561; 41.299999237; 42.200000763; 0.600000024; 16; 2; 112423.000000000; 0; -0.301665574
1600.000000000; 75.659920000; 56.133564352; 8.870976402; 1.387665695; 2.578894137; 41.200000763; 42.200000763; 0.600000024; 16; 2; 112424.000000000; 0; -0.298783809
1610.000000000; 76.062830000; 56.133650950; 8.870929257; 0.874316474; 1.192009601; 41.200000763; 42.200000763; 0.600000024; 16; 2; 112424.000000000; 0; -0.290031672
1620.000000000; 76.465910000; 56.133737603; 8.870883396; 0.899716566; 1.116680760; 41.099998474; 42.200000763; 0.600000024; 16; 2; 112425.000000000; 0; -0.283657551
1630.000000000; 76.868990000; 56.133823460; 8.870839089; 0.617949662; 0.761958709; 41.099998474; 42.200000763; 0.600000024; 16; 2; 112425.000000000; 0; -0.276251942
1640.000000000; 77.271880000; 56.133909504; 8.870795973; 0.914759491; 0.887226614; 41.099998474; 42.200000763; 0.600000024; 16; 2; 112425.000000000; 0; -0.268683732
1650.000000000; 77.674460000; 56.133996703; 8.870754630; 0.650856107; 0.766274782; 41.000000000; 42.200000763; 0.600000024; 16; 2; 112426.000000000; 0; -0.250147253
1660.000000000; 78.076970000; 56.134084565; 8.870714990; 1.330561684; 2.014140716; 41.000000000; 42.200000763; 0.600000024; 16; 2; 112426.000000000; 0; -0.242330551
1670.000000000; 78.479540000; 56.134172654; 8.870676296; 0.931858116; 1.583148346; 41.000000000; 42.200000763; 0.600000024; 16; 2; 112427.000000000; 0; -0.239901394
1680.000000000; 78.882290000; 56.134261143; 8.870638109; 0.802857460; 1.507238081; 41.000000000; 42.200000763; 0.600000024; 16; 2; 112427.000000000; 0; -0.232055932
1690.000000000; 79.280780000; 56.134348903; 8.870601490; 0.528378027; 0.955330371; 41.000000000; 42.200000763; 0.600000024; 16; 2; 112427.000000000; 0; -0.225211561
1700.000000000; 79.683490000; 56.134437483; 8.870565451; 0.832670309; 1.117709054; 40.900001526; 42.200000763; 0.600000024; 16; 2; 112428.000000000; 0; -0.219204500
1710.000000000; 80.086280000; 56.134526092; 8.870530532; 0.541750795; 0.741024032; 40.900001526; 42.200000763; 0.600000024; 16; 2; 112428.000000000; 0; -0.213201493
1720.000000000; 80.489220000; 56.134614653; 8.870496416; 0.797529854; 0.921018269; 40.700000763; 42.200000763; 0.600000024; 16; 2; 112429.000000000; 0; -0.210458606
1730.000000000; 80.892530000; 56.134702676; 8.870463161; 0.697198298; 0.683019792; 40.700000763; 42.200000763; 0.600000024; 16; 2; 112429.000000000; 0; -0.204922155
1740.000000000; 81.295990000; 56.134790785; 8.870430637; 0.650513543; 0.733898254; 40.700000763; 42.200000763; 0.600000024; 16; 2; 112429.000000000; 0; -0.201067835
1750.000000000; 81.699430000; 56.134878865; 8.870399428; 0.640130085; 0.695381991; 40.500000000; 42.200000763; 0.600000024; 16; 2; 112430.000000000; 0; -0.190693915
1760.000000000; 82.102970000; 56.134966965; 8.870369180; 0.544954050; 0.631817141; 40.500000000; 42.200000763; 0.600000024; 16; 2; 112430.000000000; 0; -0.187258318
1770.000000000; 82.506540000; 56.135055412; 8.870339155; 0.818513367; 1.205045539; 40.400001526; 42.200000763; 0.600000024; 16; 2; 112431.000000000; 0; -0.186733648
1780.000000000; 82.905860000; 56.135143917; 8.870309570; 0.566121302; 0.751047420; 40.400001526; 42.200000763; 0.600000024; 16; 2; 112431.000000000; 0; -0.181711122
1790.000000000; 83.309410000; 56.135233390; 8.870280411; 0.441897016; 0.519415302; 40.400001526; 42.200000763; 0.600000024; 16; 2; 112431.000000000; 0; -0.177738160
1800.000000000; 83.713130000; 56.135322335; 8.870251487; 0.381991826; 0.508883424; 40.299999237; 42.200000763; 0.600000024; 16; 2; 112432.000000000; 0; -0.177004382
1810.000000000; 84.116920000; 56.135411164; 8.870223339; 0.701965090; 0.669555594; 40.299999237; 42.200000763; 0.600000024; 16; 2; 112432.000000000; 0; -0.172859237
1820.000000000; 84.520630000; 56.135500005; 8.870195976; 0.649410903; 0.857635671; 40.200000763; 42.200000763; 0.600000024; 16; 2; 112433.000000000; 0; -0.162127569
1830.000000000; 84.924420000; 56.135588798; 8.870170185; 0.802995283; 0.972658265; 40.200000763; 42.200000763; 0.600000024; 16; 2; 112433.000000000; 0; -0.158699676
1840.000000000; 85.328120000; 56.135677643; 8.870144984; 0.591402631; 0.538875413; 40.200000763; 42.200000763; 0.600000024; 16; 2; 112433.000000000; 0; -0.154760182
1850.000000000; 85.731650000; 56.135766941; 8.870119207; 0.839940943; 0.741100221; 40.099998474; 42.200000763; 0.600000024; 16; 2; 112434.000000000; 0; -0.158623666
1860.000000000; 86.135080000; 56.135856373; 8.870093736; 0.533313537; 0.571698451; 40.099998474; 42.200000763; 0.600000024; 16; 2; 112434.000000000; 0; -0.156119943
1870.000000000; 86.538420000; 56.135946006; 8.870068840; 0.742497407; 0.871525983; 40.000000000; 42.200000763; 0.600000024; 16; 2; 112435.000000000; 0; -0.147135869
1880.000000000; 86.937600000; 56.136035117; 8.870045407; 0.943621152; 1.160974231; 40.000000000; 42.200000763; 0.600000024; 16; 2; 112435.000000000; 0; -0.143862680
1890.000000000; 87.340570000; 56.136125170; 8.870022243; 0.662782404; 0.783314476; 40.000000000; 42.200000763; 0.600000024; 16; 2; 112435.000000000; 0; -0.141006038
1900.000000000; 87.743680000; 56.136214568; 8.869998865; 0.636419667; 1.064094820; 39.900001526; 42.200000763; 0.600000024; 16; 2; 112436.000000000; 0; -0.142917708
1910.000000000; 88.146610000; 56.136303882; 8.869976140; 0.708031553; 0.678429436; 39.900001526; 42.200000763; 0.600000024; 16; 2; 112436.000000000; 0; -0.138758928
1920.000000000; 88.549270000; 56.136393407; 8.869954384; 0.704301377; 0.910998173; 39.799999237; 42.200000763; 0.600000024; 16; 2; 112437.000000000; 0; -0.126467124
1930.000000000; 88.951750000; 56.136483263; 8.869934132; 0.687622188; 0.990499229; 39.799999237; 42.200000763; 0.600000024; 16; 2; 112437.000000000; 0; -0.123472020
1940.000000000; 89.354040000; 56.136573152; 8.869914371; 0.518838940; 0.880604519; 39.799999237; 42.200000763; 0.600000024; 16; 2; 112437.000000000; 0; -0.120358676
1950.000000000; 89.756380000; 56.136663012; 8.869894601; 0.338070366; 0.511178736; 39.700000763; 42.200000763; 0.600000024; 16; 2; 112438.000000000; 0; -0.120383359
1960.000000000; 90.158830000; 56.136752886; 8.869875248; 0.508614564; 0.646942277; 39.700000763; 42.200000763; 0.600000024; 16; 2; 112438.000000000; 0; -0.118411563
1970.000000000; 90.557210000; 56.136841849; 8.869856161; 0.557405935; 0.483242929; 39.599998474; 42.200000763; 0.600000024; 16; 2; 112439.000000000; 0; -0.118342422
1980.000000000; 90.959550000; 56.136931689; 8.869837217; 0.520561497; 0.814756218; 39.599998474; 42.200000763; 0.600000024; 16; 2; 112439.000000000; 0; -0.115340985
1990.000000000; 91.361870000; 56.137021565; 8.869818838; 0.570634433; 0.707044655; 39.599998474; 42.200000763; 0.600000024; 16; 2; 112439.000000000; 0; -0.111874267
2000.000000000; 91.764450000; 56.137111448; 8.869800991; 0.763517639; 1.077093015; 39.400001526; 42.200000763; 0.600000024; 16; 2; 112440.000000000; 0; -0.108291931
2010.000000000; 92.166930000; 56.137201346; 8.869783617; 0.690898520; 0.785976633; 39.400001526; 42.200000763; 0.600000024; 16; 2; 112440.000000000; 0; -0.106061749
2020.000000000; 92.569460000; 56.137291234; 8.869766602; 0.483039996; 0.563049767; 39.299999237; 42.200000763; 0.600000024; 16; 2; 112441.000000000; 0; -0.102349184
2030.000000000; 92.971970000; 56.137381100; 8.869750370; 0.813448366; 0.822400246; 39.299999237; 42.200000763; 0.600000024; 16; 2; 112441.000000000; 0; -0.098440461
2040.000000000; 93.374340000; 56.137470998; 8.869734722; 0.633795444; 0.803891026; 39.299999237; 42.200000763; 0.600000024; 16; 2; 112441.000000000; 0; -0.094890349
2050.000000000; 93.776560000; 56.137560810; 8.869718872; 0.872589049; 1.069637017; 39.099998474; 42.200000763; 0.600000024; 16; 2; 112442.000000000; 0; -0.095642760
2060.000000000; 94.178700000; 56.137650643; 8.869703657; 0.809059844; 0.810136786; 39.099998474; 42.200000763; 0.600000024; 16; 2; 112442.000000000; 0; -0.092980273
2070.000000000; 94.577140000; 56.137739607; 8.869689244; 1.138506681; 1.038845328; 39.000000000; 42.200000763; 0.600000024; 16; 2; 112443.000000000; 0; -0.084188215
2080.000000000; 94.979640000; 56.137829498; 8.869675740; 0.717022855; 0.848249583; 39.000000000; 42.200000763; 0.600000024; 16; 2; 112443.000000000; 0; -0.082680084
2090.000000000; 95.382150000; 56.137919407; 8.869662605; 0.376198277; 0.654171835; 39.000000000; 42.200000763; 0.600000024; 16; 2; 112443.000000000; 0; -0.079628557
2100.000000000; 95.784900000; 56.138009346; 8.869648827; 0.871555037; 1.020612696; 39.000000000; 42.200000763; 0.600000024; 16; 2; 112444.000000000; 0; -0.083595835
2110.000000000; 96.187770000; 56.138099302; 8.869635486; 0.870963778; 1.161298273; 39.000000000; 42.200000763; 0.600000024; 16; 2; 112444.000000000; 0; -0.080782890
2120.000000000; 96.590630000; 56.138188979; 8.869622356; 0.829153214; 1.184258126; 38.900001526; 42.200000763; 0.600000024; 16; 2; 112445.000000000; 0; -0.081033938
2130.000000000; 96.993680000; 56.138278313; 8.869609553; 0.680322036; 0.968517614; 38.900001526; 42.200000763; 0.600000024; 16; 2; 112445.000000000; 0; -0.078420483
2140.000000000; 97.396760000; 56.138367665; 8.869597126; 0.775878580; 0.924207705; 38.900001526; 42.200000763; 0.600000024; 16; 2; 112445.000000000; 0; -0.076153941
2150.000000000; 97.799790000; 56.138457609; 8.869585835; 0.646508924; 0.666230359; 38.799999237; 42.200000763; 0.600000024; 16; 2; 112446.000000000; 0; -0.067263931
2160.000000000; 98.198590000; 56.138546689; 8.869575334; 0.961035517; 0.724297801; 38.799999237; 42.200000763; 0.600000024; 16; 2; 112446.000000000; 0; -0.063425325
2170.000000000; 98.601380000; 56.138636649; 8.869564826; 0.591871684; 0.792106693; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112447.000000000; 0; -0.065005586
2180.000000000; 99.004110000; 56.138726588; 8.869554721; 0.666207067; 0.971888143; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112447.000000000; 0; -0.060581736
2190.000000000; 99.406830000; 56.138816544; 8.869545152; 0.819372528; 0.827276203; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112447.000000000; 0; -0.057973776
2200.000000000; 99.809510000; 56.138906475; 8.869538088; 0.763997256; 0.914278741; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112448.000000000; 0; -0.041728061
2210.000000000; 100.212260000; 56.138996414; 8.869531523; 0.594415353; 0.763801181; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112448.000000000; 0; -0.039561443
2220.000000000; 100.614940000; 56.139086368; 8.869524728; 0.770256042; 0.729707189; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112449.000000000; 0; -0.042796731
2230.000000000; 101.017770000; 56.139176336; 8.869517976; 0.611348022; 0.772125476; 38.700000763; 42.200000763; 0.600000024; 16; 2; 112449.000000000; 0; -0.040717341
2240.000000000; 101.420810000; 56.139266315; 8.869511452; 0.421094378; 0.614077097; 38.500000000; 42.200000763; 0.600000024; 16; 2; 112450.000000000; 0; -0.040054683
2250.000000000; 101.820000000; 56.139355491; 8.869505232; 0.648768173; 0.619944958; 38.500000000; 42.200000763; 0.600000024; 16; 2; 112450.000000000; 0; -0.037705585
2260.000000000; 102.223410000; 56.139445575; 8.869499345; 0.614231118; 0.629248819; 38.500000000; 42.200000763; 0.600000024; 16; 2; 112450.000000000; 0; -0.035028778
2270.000000000; 102.626970000; 56.139535695; 8.869494676; 0.319918352; 0.529428212; 38.400001526; 42.200000763; 0.600000024; 17; 2; 112451.000000000; 0; -0.022033207
2280.000000000; 103.030700000; 56.139625848; 8.869491293; 0.531181965; 0.480265821; 38.400001526; 42.200000763; 0.600000024; 17; 2; 112451.000000000; 0; -0.019681502
2290.000000000; 103.434430000; 56.139715999; 8.869488087; 0.596755440; 0.737664181; 38.299999237; 42.200000763; 0.600000024; 17; 2; 112452.000000000; 0; -0.022761701
2300.000000000; 103.837890000; 56.139806077; 8.869484548; 0.569828062; 0.774984699; 38.299999237; 42.200000763; 0.600000024; 17; 2; 112452.000000000; 0; -0.021183616
2310.000000000; 104.241210000; 56.139896159; 8.869481300; 0.375946540; 0.489352749; 38.299999237; 42.200000763; 0.600000024; 17; 2; 112452.000000000; 0; -0.018403914
2320.000000000; 104.644300000; 56.139986170; 8.869478331; 0.589958267; 0.716878313; 38.299999237; 42.200000763; 0.600000024; 17; 2; 112453.000000000; 0; -0.015872603
2330.000000000; 105.047120000; 56.140076135; 8.869476260; 0.430315686; 0.677902930; 38.299999237; 42.200000763; 0.600000024; 17; 2; 112453.000000000; 0; -0.009955715
2340.000000000; 105.449850000; 56.140166168; 8.869474883; 1.700775098; 2.122064052; 38.200000763; 42.200000763; 0.600000024; 17; 2; 112454.000000000; 0; -0.006662609
2350.000000000; 105.848550000; 56.140255857; 8.869474041; 0.962980410; 1.377080405; 38.200000763; 42.200000763; 0.600000024; 17; 2; 112454.000000000; 0; -0.003944377
2360.000000000; 106.251100000; 56.140346453; 8.869473582; 0.747624716; 0.571040022; 38.200000763; 42.200000763; 0.600000024; 17; 2; 112454.000000000; 0; -0.002004674
2370.000000000; 106.653680000; 56.140436624; 8.869473474; 1.726142002; 1.096156621; 38.099998474; 42.099998474; 0.600000024; 17; 2; 112455.000000000; 0; 0.001990293
2380.000000000; 107.056150000; 56.140526524; 8.869474102; 1.086491189; 1.478354947; 38.099998474; 42.099998474; 0.600000024; 17; 2; 112455.000000000; 0; 0.006001248
2390.000000000; 107.458810000; 56.140616435; 8.869475132; 1.972669919; 1.565906371; 37.900001526; 42.099998474; 0.600000024; 17; 2; 112456.000000000; 0; 0.006541044
2400.000000000; 107.861730000; 56.140706438; 8.869476327; 0.634303753; 0.730446880; 37.900001526; 42.099998474; 0.600000024; 17; 2; 112456.000000000; 0; 0.008328811
2410.000000000; 108.264810000; 56.140796439; 8.869477867; 0.532578137; 0.816452691; 37.900001526; 42.099998474; 0.600000024; 17; 2; 112456.000000000; 0; 0.010372665
2420.000000000; 108.668080000; 56.140886946; 8.869479854; 1.120890981; 1.156289889; 37.700000763; 42.099998474; 0.600000024; 17; 2; 112457.000000000; 0; 0.015133900
2430.000000000; 109.071590000; 56.140977731; 8.869482542; 0.827380576; 0.896492311; 37.700000763; 42.099998474; 0.600000024; 17; 2; 112457.000000000; 0; 0.017900018
2440.000000000; 109.471190000; 56.141067511; 8.869485441; 0.847528855; 1.075090480; 37.500000000; 42.099998474; 0.600000024; 17; 2; 112458.000000000; 0; 0.017595084
2450.000000000; 109.874960000; 56.141157695; 8.869488576; 0.707231155; 1.117021950; 37.500000000; 42.099998474; 0.600000024; 17; 2; 112458.000000000; 0; 0.020903416
2460.000000000; 110.278810000; 56.141247874; 8.869492196; 0.702700075; 0.885385695; 37.500000000; 42.099998474; 0.600000024; 17; 2; 112458.000000000; 0; 0.024085227
2470.000000000; 110.682580000; 56.141338060; 8.869496234; 0.500898869; 0.617646304; 37.299999237; 42.099998474; 0.600000024; 17; 2; 112459.000000000; 0; 0.027815081
2480.000000000; 111.086370000; 56.141428243; 8.869501009; 0.589732224; 0.599715933; 37.299999237; 42.099998474; 0.600000024; 17; 2; 112459.000000000; 0; 0.030919749
2490.000000000; 111.490280000; 56.141518423; 8.869506203; 0.390525462; 0.576738723; 37.200000763; 42.099998474; 0.600000024; 17; 2; 112500.000000000; 0; 0.036527243
2500.000000000; 111.894170000; 56.141608621; 8.869512226; 0.453137559; 0.460023896; 37.200000763; 42.099998474; 0.600000024; 17; 2; 112500.000000000; 0; 0.037719492
2510.000000000; 112.298080000; 56.141698816; 8.869518426; 0.403544233; 0.442974387; 37.200000763; 42.099998474; 0.600000024; 17; 2; 112500.000000000; 0; 0.038719896
2520.000000000; 112.701850000; 56.141788988; 8.869524462; 0.384773934; 0.461640362; 37.099998474; 42.099998474; 0.600000024; 17; 2; 112501.000000000; 0; 0.039318684
2530.000000000; 113.101380000; 56.141878235; 8.869531164; 0.371912848; 0.486745933; 37.099998474; 42.099998474; 0.600000024; 17; 2; 112501.000000000; 0; 0.044178605
2540.000000000; 113.505000000; 56.141968369; 8.869538451; 0.712744162; 0.668374209; 36.900001526; 42.099998474; 0.600000024; 17; 2; 112502.000000000; 0; 0.046308968
2550.000000000; 113.908560000; 56.142058494; 8.869546284; 0.639637967; 0.577545131; 36.900001526; 42.099998474; 0.600000024; 17; 2; 112502.000000000; 0; 0.050334018
2560.000000000; 114.312040000; 56.142148599; 8.869554720; 0.634433153; 0.788457839; 36.900001526; 42.099998474; 0.600000024; 17; 2; 112502.000000000; 0; 0.053940877
2570.000000000; 114.715420000; 56.142238696; 8.869563653; 0.676418708; 0.765852085; 36.799999237; 42.099998474; 0.600000024; 17; 2; 112503.000000000; 0; 0.057553753
2580.000000000; 115.118810000; 56.142328782; 8.869573125; 0.655275912; 0.670113499; 36.799999237; 42.099998474; 0.600000024; 17; 2; 112503.000000000; 0; 0.059435010
2590.000000000; 115.522240000; 56.142418869; 8.869582916; 0.606993822; 0.505749391; 36.599998474; 42.099998474; 0.600000024; 17; 2; 112504.000000000; 0; 0.063938618
2600.000000000; 115.925630000; 56.142508970; 8.869593499; 0.513330429; 0.614195956; 36.599998474; 42.099998474; 0.600000024; 17; 2; 112504.000000000; 0; 0.066759422
2610.000000000; 116.329070000; 56.142599053; 8.869604579; 0.546231941; 0.817116492; 36.599998474; 42.099998474; 0.600000024; 17; 2; 112504.000000000; 0; 0.070050448
2620.000000000; 116.732500000; 56.142689170; 8.869616165; 0.427697815; 0.745673955; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112505.000000000; 0; 0.073927060
2630.000000000; 117.131990000; 56.142778382; 8.869628235; 0.599886660; 0.624958737; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112505.000000000; 0; 0.076426916
2640.000000000; 117.535490000; 56.142868480; 8.869640770; 0.605377109; 0.898656120; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112506.000000000; 0; 0.080560073
2650.000000000; 117.938900000; 56.142958572; 8.869654084; 0.544210426; 0.691181106; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112506.000000000; 0; 0.083648436
2660.000000000; 118.342210000; 56.143048643; 8.869667855; 0.820981074; 1.062004356; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112506.000000000; 0; 0.086228050
2670.000000000; 118.745540000; 56.143138738; 8.869681053; 0.883165269; 1.223117164; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112507.000000000; 0; 0.082497820
2680.000000000; 119.149000000; 56.143228824; 8.869694600; 0.679441095; 1.153627098; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112507.000000000; 0; 0.084580123
2690.000000000; 119.552380000; 56.143318924; 8.869708492; 0.753673157; 0.833243941; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112508.000000000; 0; 0.089270815
2700.000000000; 119.955880000; 56.143409058; 8.869723192; 0.741422615; 0.917109182; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112508.000000000; 0; 0.091917180
2710.000000000; 120.359540000; 56.143499169; 8.869738298; 0.877541790; 0.824480743; 36.500000000; 42.099998474; 0.600000024; 17; 2; 112508.000000000; 0; 0.094184607
2720.000000000; 120.759230000; 56.143588455; 8.869753275; 0.893885810; 0.936321200; 36.400001526; 42.099998474; 0.600000024; 17; 2; 112509.000000000; 0; 0.094801709
